bandit,reward,algorithm
4,3.813897971474367,thompson-sampling
4,2.150937086138452,thompson-sampling
4,4.882357721943619,thompson-sampling
4,4.248604714527805,thompson-sampling
4,4.866949657606757,thompson-sampling
4,5.487949251729764,thompson-sampling
4,3.5400254087642544,thompson-sampling
4,5.155926766865104,thompson-sampling
4,5.689752610997661,thompson-sampling
4,2.20066991769042,thompson-sampling
4,3.544290074296036,thompson-sampling
4,2.418009216254248,thompson-sampling
4,5.220394015202773,thompson-sampling
4,4.87516759282659,thompson-sampling
4,2.9928570748077545,thompson-sampling
4,3.6120637662129362,thompson-sampling
4,4.537604015863191,thompson-sampling
4,5.500472928861586,thompson-sampling
4,4.354473827126713,thompson-sampling
4,3.751002467946612,thompson-sampling
4,4.423810914341991,thompson-sampling
4,1.981491812371118,thompson-sampling
4,4.535279066990458,thompson-sampling
4,3.317599815202313,thompson-sampling
4,4.289730883952403,thompson-sampling
4,4.960325580924415,thompson-sampling
4,5.638890642686705,thompson-sampling
4,5.359300906403231,thompson-sampling
4,4.4364433799097736,thompson-sampling
4,4.864399796788035,thompson-sampling
4,3.027521593087817,thompson-sampling
4,4.770282447962979,thompson-sampling
4,4.111240316079469,thompson-sampling
4,2.510410659040577,thompson-sampling
4,3.6545479624314066,thompson-sampling
4,2.4523939448076635,thompson-sampling
4,4.746694985383558,thompson-sampling
4,3.3015549731673595,thompson-sampling
4,3.464437441180721,thompson-sampling
4,5.0977468082559705,thompson-sampling
4,2.780920294264104,thompson-sampling
4,4.113490765267283,thompson-sampling
4,4.187050557226708,thompson-sampling
4,4.45085511039164,thompson-sampling
4,4.552176518087558,thompson-sampling
4,2.6279761648157307,thompson-sampling
4,4.667426965690193,thompson-sampling
4,3.9212994888844355,thompson-sampling
4,2.6721214417747383,thompson-sampling
4,4.820061720411561,thompson-sampling
4,3.4497208672459023,thompson-sampling
4,6.015141898063623,thompson-sampling
4,3.062561833805078,thompson-sampling
4,4.0556068311975,thompson-sampling
4,3.9121713459748038,thompson-sampling
4,3.212365051641292,thompson-sampling
4,5.603568752386366,thompson-sampling
4,1.97813931511293,thompson-sampling
4,5.404259302654072,thompson-sampling
4,3.8775283099335605,thompson-sampling
4,2.7245390184364537,thompson-sampling
4,4.200857359351209,thompson-sampling
4,1.7577956274286062,thompson-sampling
4,4.131187249873413,thompson-sampling
4,3.668788206505092,thompson-sampling
4,2.53773569053595,thompson-sampling
4,3.6789998911182367,thompson-sampling
4,3.7425523106705674,thompson-sampling
4,2.1394591672195302,thompson-sampling
4,4.833332756762315,thompson-sampling
4,4.02317741332944,thompson-sampling
4,6.401745688357705,thompson-sampling
4,5.204130984410549,thompson-sampling
4,3.3389603790842566,thompson-sampling
4,4.392509525624666,thompson-sampling
4,3.1047488273389323,thompson-sampling
4,4.904958118668982,thompson-sampling
4,4.419541312717817,thompson-sampling
4,3.1846861302280822,thompson-sampling
4,2.9573255612579845,thompson-sampling
4,4.552450388483578,thompson-sampling
4,4.572364172599262,thompson-sampling
4,4.865058184876123,thompson-sampling
4,2.7363702303884727,thompson-sampling
4,2.052306322182347,thompson-sampling
4,3.2525667652649273,thompson-sampling
4,1.986324075948017,thompson-sampling
4,5.717732256187808,thompson-sampling
4,3.236637940363088,thompson-sampling
4,3.928217352330721,thompson-sampling
4,4.5750539750365995,thompson-sampling
4,5.209299725684348,thompson-sampling
4,3.3916160393328774,thompson-sampling
4,5.785341682917576,thompson-sampling
4,5.1650193747704085,thompson-sampling
4,3.8260300693816705,thompson-sampling
4,3.9651900285653428,thompson-sampling
4,3.101348473401373,thompson-sampling
4,3.143289416947847,thompson-sampling
4,4.252180506094787,thompson-sampling
4,3.4614754122420734,thompson-sampling
4,3.8059022769078608,thompson-sampling
4,4.223271629104947,thompson-sampling
4,3.0297496283874183,thompson-sampling
4,5.2075475994582,thompson-sampling
4,5.280925949530354,thompson-sampling
4,5.273856851837894,thompson-sampling
4,2.0870554171626114,thompson-sampling
4,2.6175167746648054,thompson-sampling
4,3.7284958526052865,thompson-sampling
4,4.315080278435891,thompson-sampling
4,4.906358329731061,thompson-sampling
4,4.036425325057246,thompson-sampling
4,4.644399748747945,thompson-sampling
4,3.8578796590848645,thompson-sampling
4,4.125247939611069,thompson-sampling
4,2.8316024944721496,thompson-sampling
4,1.2049226146159202,thompson-sampling
4,5.277668961014621,thompson-sampling
4,4.908392889630275,thompson-sampling
4,4.029864497034551,thompson-sampling
4,5.029334268451051,thompson-sampling
4,4.198132204202554,thompson-sampling
4,4.87104826501053,thompson-sampling
4,5.064517214816928,thompson-sampling
4,4.85340659836773,thompson-sampling
4,3.5435520854430664,thompson-sampling
4,5.0294127158966155,thompson-sampling
4,3.2793389484237068,thompson-sampling
4,4.21983645289213,thompson-sampling
4,5.23240569253427,thompson-sampling
4,3.284272992964319,thompson-sampling
4,3.3252022813646427,thompson-sampling
4,3.6202475295138528,thompson-sampling
4,5.683225112567751,thompson-sampling
4,5.356394482376619,thompson-sampling
4,3.7876962390327824,thompson-sampling
4,4.24008159498566,thompson-sampling
4,6.387990925243978,thompson-sampling
4,3.8648412245298065,thompson-sampling
4,3.382963867529198,thompson-sampling
4,3.9582708063909937,thompson-sampling
4,3.943852313866234,thompson-sampling
4,5.322169475240036,thompson-sampling
4,4.851610950681487,thompson-sampling
4,2.0885458287609335,thompson-sampling
4,5.520565622416575,thompson-sampling
4,3.4272388982650637,thompson-sampling
4,2.6757864239158913,thompson-sampling
4,3.164305239486832,thompson-sampling
4,4.046379092667344,thompson-sampling
4,4.150157360887871,thompson-sampling
4,4.270460298397827,thompson-sampling
4,3.9572334400222986,thompson-sampling
4,3.2986305825208406,thompson-sampling
4,3.6086041735234735,thompson-sampling
4,3.921402906357479,thompson-sampling
4,6.174670370725591,thompson-sampling
4,4.909840214054262,thompson-sampling
4,3.725349319186473,thompson-sampling
4,2.2938686112565945,thompson-sampling
4,3.1920786570569226,thompson-sampling
4,3.8158286660247644,thompson-sampling
4,4.000554548181145,thompson-sampling
4,5.172739288093224,thompson-sampling
4,4.352165054970439,thompson-sampling
4,3.439133001343564,thompson-sampling
4,4.331127603103719,thompson-sampling
4,4.1900629126799585,thompson-sampling
4,4.420850131830485,thompson-sampling
4,3.5125959800212425,thompson-sampling
4,6.914175440936232,thompson-sampling
4,3.2490389225908154,thompson-sampling
4,4.829956093525711,thompson-sampling
4,3.2461534831653376,thompson-sampling
4,3.751685043745258,thompson-sampling
4,1.697141709790988,thompson-sampling
4,2.8212273972660995,thompson-sampling
4,3.303433018486859,thompson-sampling
4,4.79904315288908,thompson-sampling
4,4.951057275960907,thompson-sampling
4,5.010131930375502,thompson-sampling
4,3.488681087532427,thompson-sampling
4,6.386057067713298,thompson-sampling
4,4.6360399659583225,thompson-sampling
4,3.346611631855386,thompson-sampling
4,5.085626804606335,thompson-sampling
4,4.473155490296495,thompson-sampling
4,4.366919064295121,thompson-sampling
4,4.8499708890649496,thompson-sampling
4,4.889310114185166,thompson-sampling
4,3.1470473084620765,thompson-sampling
4,5.552518198198999,thompson-sampling
4,3.264789636903041,thompson-sampling
4,4.0115482769786786,thompson-sampling
4,4.037001838778863,thompson-sampling
4,4.482041960703816,thompson-sampling
4,5.228199391235338,thompson-sampling
4,4.744392674157561,thompson-sampling
4,3.5640476668271384,thompson-sampling
4,2.4971973273503076,thompson-sampling
4,5.64858388450853,thompson-sampling
4,2.944242854773773,thompson-sampling
4,3.830783882504454,thompson-sampling
4,5.594672148046707,thompson-sampling
4,3.204079010685563,thompson-sampling
4,4.666203610676107,thompson-sampling
4,4.58940915555337,thompson-sampling
4,2.81136915624962,thompson-sampling
4,2.5825152967960663,thompson-sampling
4,4.777396644758654,thompson-sampling
4,4.4109517831214715,thompson-sampling
4,2.618769523063764,thompson-sampling
4,4.127949684113486,thompson-sampling
4,3.376797427104398,thompson-sampling
4,5.566733008580613,thompson-sampling
4,3.797144379674687,thompson-sampling
4,4.349669547013486,thompson-sampling
4,3.1587624424501293,thompson-sampling
4,4.958990223242429,thompson-sampling
4,3.611121075541229,thompson-sampling
4,3.0333681729967474,thompson-sampling
4,3.5190338519930067,thompson-sampling
4,4.999982161125514,thompson-sampling
4,2.700374026950379,thompson-sampling
4,5.879054347593141,thompson-sampling
4,3.6139169681551198,thompson-sampling
4,5.0540785721585175,thompson-sampling
4,4.415569266464127,thompson-sampling
4,2.0974185826234493,thompson-sampling
4,5.4546101048863616,thompson-sampling
4,3.2739666643983396,thompson-sampling
4,5.481747694000609,thompson-sampling
4,2.349036952562092,thompson-sampling
4,3.9350137280161346,thompson-sampling
4,2.477661908979127,thompson-sampling
4,2.181576881186963,thompson-sampling
4,5.460901193869923,thompson-sampling
4,3.7713646066487985,thompson-sampling
4,4.698447271590549,thompson-sampling
4,3.5639190527139326,thompson-sampling
4,1.6769260220277613,thompson-sampling
4,3.5203763352510022,thompson-sampling
4,3.9080355408711043,thompson-sampling
4,4.044615774092941,thompson-sampling
4,2.479670176549182,thompson-sampling
4,4.944420165823176,thompson-sampling
4,3.777022697725041,thompson-sampling
4,4.208301047265903,thompson-sampling
4,4.378704549696662,thompson-sampling
4,3.0482149508303733,thompson-sampling
4,2.186611038872678,thompson-sampling
4,4.197231284178752,thompson-sampling
4,4.060196443991515,thompson-sampling
4,5.073942328304031,thompson-sampling
4,4.576073846702804,thompson-sampling
4,2.994280264212219,thompson-sampling
4,4.849650976588403,thompson-sampling
4,5.159442332240688,thompson-sampling
4,3.0591691553953497,thompson-sampling
4,3.0697985149205853,thompson-sampling
4,3.641817491616104,thompson-sampling
4,6.17172812841423,thompson-sampling
4,5.131658439926747,thompson-sampling
4,3.4662256521424983,thompson-sampling
4,3.4739187576080894,thompson-sampling
4,3.7744041140520004,thompson-sampling
4,4.550376263777515,thompson-sampling
4,3.326187358034718,thompson-sampling
4,1.5744608403706821,thompson-sampling
4,4.985675856171165,thompson-sampling
4,3.296394577955409,thompson-sampling
4,4.570603621987699,thompson-sampling
4,4.418893440155262,thompson-sampling
4,3.3883110761498694,thompson-sampling
4,4.295306047993282,thompson-sampling
4,4.060995032507695,thompson-sampling
4,5.1381081491646015,thompson-sampling
4,2.5921900207738617,thompson-sampling
4,4.84902809621068,thompson-sampling
4,4.4412341801899125,thompson-sampling
4,2.550208968728562,thompson-sampling
4,4.110795049800575,thompson-sampling
4,4.790534329420325,thompson-sampling
4,4.247592440088755,thompson-sampling
4,4.755957438316812,thompson-sampling
4,3.6381642061422874,thompson-sampling
4,4.251860224712522,thompson-sampling
4,3.750577721479597,thompson-sampling
4,5.982263601779251,thompson-sampling
4,4.306141748892519,thompson-sampling
4,4.5408851938528505,thompson-sampling
4,2.8362383205474457,thompson-sampling
4,3.442204292732366,thompson-sampling
4,3.7463528006168145,thompson-sampling
4,5.561760614798711,thompson-sampling
4,2.8711962914440514,thompson-sampling
4,3.914876492792291,thompson-sampling
4,4.257635461685149,thompson-sampling
4,4.225057253897353,thompson-sampling
4,3.5812262147302487,thompson-sampling
4,2.6805646497221485,thompson-sampling
4,4.179209624301052,thompson-sampling
4,3.8435605976487808,thompson-sampling
4,2.906213654644299,thompson-sampling
4,5.129210445767528,thompson-sampling
4,3.878615225609234,thompson-sampling
4,4.56678511403191,thompson-sampling
4,4.195059014452062,thompson-sampling
4,4.458438073107082,thompson-sampling
4,4.50234868373172,thompson-sampling
4,4.167078120486005,thompson-sampling
4,4.491926550167425,thompson-sampling
4,4.436836056471269,thompson-sampling
4,4.192974322209315,thompson-sampling
4,4.936098361534575,thompson-sampling
4,3.4006456139965926,thompson-sampling
4,3.354757762306173,thompson-sampling
4,3.6122816386861603,thompson-sampling
4,3.4663409110159558,thompson-sampling
4,2.561241442737183,thompson-sampling
4,3.3625515226531073,thompson-sampling
4,3.4352891712813585,thompson-sampling
4,3.3889359895983127,thompson-sampling
4,5.402948322616298,thompson-sampling
4,5.691538068884292,thompson-sampling
4,3.9980162222272044,thompson-sampling
4,4.13161930456153,thompson-sampling
4,2.7352237892002167,thompson-sampling
4,2.201882432855948,thompson-sampling
4,3.7777283406273243,thompson-sampling
4,2.146792825127632,thompson-sampling
4,3.6939707260631005,thompson-sampling
4,3.9363651698186746,thompson-sampling
4,5.103812507846102,thompson-sampling
4,3.8132593719641825,thompson-sampling
4,3.2412393639377317,thompson-sampling
4,5.675844423163119,thompson-sampling
4,3.3624165539086324,thompson-sampling
4,3.55160450918206,thompson-sampling
4,3.491577321768636,thompson-sampling
4,3.779372034505183,thompson-sampling
4,3.4939308715078887,thompson-sampling
4,5.8451657566442226,thompson-sampling
4,2.1060172594412325,thompson-sampling
4,4.830748248188699,thompson-sampling
4,4.346815196356416,thompson-sampling
4,4.274256163417253,thompson-sampling
4,5.150268898741848,thompson-sampling
4,5.3848424803390715,thompson-sampling
4,3.803415540121828,thompson-sampling
4,4.198641869762648,thompson-sampling
4,5.501897030662876,thompson-sampling
4,2.854671306574211,thompson-sampling
4,1.9282357501186311,thompson-sampling
4,5.270313508882322,thompson-sampling
4,4.289068458374403,thompson-sampling
4,3.7848577246847217,thompson-sampling
4,4.33056807384314,thompson-sampling
4,3.09763048677622,thompson-sampling
4,4.7510691842642165,thompson-sampling
4,4.910340214929252,thompson-sampling
4,3.6697518477435898,thompson-sampling
4,4.67540083188839,thompson-sampling
4,4.021840264186379,thompson-sampling
4,3.5376049212916745,thompson-sampling
4,6.821430525228703,thompson-sampling
4,4.005534088654058,thompson-sampling
4,2.972802034597865,thompson-sampling
4,3.485815932616795,thompson-sampling
4,4.277041886381002,thompson-sampling
4,4.2299809351721995,thompson-sampling
4,4.742981473189746,thompson-sampling
4,5.34672897835138,thompson-sampling
4,5.057455141925839,thompson-sampling
4,3.454990526321403,thompson-sampling
4,3.390225854351761,thompson-sampling
4,4.4303355573548275,thompson-sampling
4,3.9578466728522272,thompson-sampling
4,2.4817738288472753,thompson-sampling
4,3.4172912805414533,thompson-sampling
4,4.144641962900219,thompson-sampling
4,3.3857241131457734,thompson-sampling
4,3.7984827785356066,thompson-sampling
4,3.251765676000515,thompson-sampling
4,2.840506617634535,thompson-sampling
4,3.7671115876775234,thompson-sampling
4,4.198203024385891,thompson-sampling
4,4.418609367031752,thompson-sampling
4,4.140619060916618,thompson-sampling
4,4.806042720719121,thompson-sampling
4,4.515769484882645,thompson-sampling
4,3.4409459467298653,thompson-sampling
4,2.923099971643506,thompson-sampling
4,2.966098304708984,thompson-sampling
4,4.684787774000392,thompson-sampling
4,3.7137639197183794,thompson-sampling
4,4.319034875909074,thompson-sampling
4,3.7553371764156918,thompson-sampling
4,5.021774010958156,thompson-sampling
4,5.0980702411870595,thompson-sampling
4,3.5418905518907855,thompson-sampling
4,4.550717477222036,thompson-sampling
4,4.40306738073412,thompson-sampling
4,3.185899694661538,thompson-sampling
4,4.354536646097738,thompson-sampling
4,3.645140443816379,thompson-sampling
4,3.1712535096157546,thompson-sampling
4,2.6861896802244196,thompson-sampling
4,2.299034046859301,thompson-sampling
4,4.964358975113498,thompson-sampling
4,2.6356558700980495,thompson-sampling
4,3.3156644934177937,thompson-sampling
4,5.212336557981511,thompson-sampling
4,3.161474445777872,thompson-sampling
4,4.252398418969774,thompson-sampling
4,5.473139977162198,thompson-sampling
4,5.68873729882655,thompson-sampling
4,3.648592474483797,thompson-sampling
4,4.4386785433068034,thompson-sampling
4,4.674954191957111,thompson-sampling
4,3.6224721886588567,thompson-sampling
4,1.892084193822964,thompson-sampling
4,1.9880477946238284,thompson-sampling
4,3.4979099132497975,thompson-sampling
4,3.8229545566924594,thompson-sampling
4,4.343681741539455,thompson-sampling
4,4.28548272745755,thompson-sampling
4,4.671327820172003,thompson-sampling
4,3.413657144987787,thompson-sampling
4,3.589718400037691,thompson-sampling
4,4.121347941109456,thompson-sampling
4,4.703322869909218,thompson-sampling
4,3.0086505020338166,thompson-sampling
4,2.9437932748737525,thompson-sampling
4,4.6118131668867015,thompson-sampling
4,2.839561631092832,thompson-sampling
4,5.0121451554983985,thompson-sampling
4,3.584583198938054,thompson-sampling
4,3.791641213382154,thompson-sampling
4,4.295676759386702,thompson-sampling
4,4.122494162800325,thompson-sampling
4,6.110808806194293,thompson-sampling
4,3.9007597514136507,thompson-sampling
4,4.898376384780388,thompson-sampling
4,3.849770501174141,thompson-sampling
4,4.7575990190665625,thompson-sampling
4,3.832165855255402,thompson-sampling
4,5.7678248816876625,thompson-sampling
4,3.976103503871916,thompson-sampling
4,3.0211745985558753,thompson-sampling
4,3.9869792134589432,thompson-sampling
4,5.304351813146344,thompson-sampling
4,2.759544962133204,thompson-sampling
4,4.7890918025122,thompson-sampling
4,2.861227128152526,thompson-sampling
4,3.28622968665213,thompson-sampling
4,3.3694987737957574,thompson-sampling
4,2.925141521914517,thompson-sampling
4,2.2064493428004814,thompson-sampling
4,3.8399657756507524,thompson-sampling
4,4.304845310367394,thompson-sampling
4,4.8834747705272665,thompson-sampling
4,3.743334493574084,thompson-sampling
4,2.8519589291392693,thompson-sampling
4,1.6753224917775147,thompson-sampling
4,4.426308826830456,thompson-sampling
4,4.159346901409977,thompson-sampling
4,6.459902627456394,thompson-sampling
4,4.4351609272800765,thompson-sampling
4,1.9796043225137332,thompson-sampling
4,4.450221700756663,thompson-sampling
4,4.365753951302286,thompson-sampling
4,3.0874584340270164,thompson-sampling
4,4.7149479099825005,thompson-sampling
4,2.480330723644791,thompson-sampling
4,3.8184926348363506,thompson-sampling
4,4.026761000518305,thompson-sampling
4,3.6367495487512285,thompson-sampling
4,4.34612460167949,thompson-sampling
4,5.6059629467304655,thompson-sampling
4,4.859496192347889,thompson-sampling
4,2.893769593826851,thompson-sampling
4,4.348835006321239,thompson-sampling
4,5.011330609143833,thompson-sampling
4,5.522073984815143,thompson-sampling
4,5.348265696184949,thompson-sampling
4,3.509076315798852,thompson-sampling
4,3.999533574172766,thompson-sampling
4,2.918918066691268,thompson-sampling
4,3.4693001992598007,thompson-sampling
4,5.572063625851504,thompson-sampling
4,3.4358245669645373,thompson-sampling
4,3.462829304882014,thompson-sampling
4,2.6613600869258027,thompson-sampling
4,4.095037898152446,thompson-sampling
4,4.636357941482202,thompson-sampling
4,3.7822639335299275,thompson-sampling
4,3.50871207742638,thompson-sampling
4,4.722436066791488,thompson-sampling
4,5.204455921126746,thompson-sampling
4,2.174591669043009,thompson-sampling
4,3.76600482408998,thompson-sampling
4,4.031816153046249,thompson-sampling
4,3.7891754418905603,thompson-sampling
4,4.128729930250607,thompson-sampling
4,2.6180075675940575,thompson-sampling
4,5.097604675465028,thompson-sampling
4,4.424155876265461,thompson-sampling
4,2.0889215309716835,thompson-sampling
4,3.9092399146218937,thompson-sampling
4,4.157712236194296,thompson-sampling
4,3.986101038665525,thompson-sampling
4,4.735969863163521,thompson-sampling
4,3.63260821370855,thompson-sampling
4,5.953494013281508,thompson-sampling
4,4.007977879100928,thompson-sampling
4,3.9348205225166764,thompson-sampling
4,3.4995203611186323,thompson-sampling
4,2.5496105697591718,thompson-sampling
4,3.493999165159434,thompson-sampling
4,4.2426552644542745,thompson-sampling
4,3.7949229417972665,thompson-sampling
4,5.293024243679149,thompson-sampling
4,2.399783730779788,thompson-sampling
4,5.301375766026382,thompson-sampling
4,4.102866396667943,thompson-sampling
4,3.2839257497461807,thompson-sampling
4,3.776395839730186,thompson-sampling
4,3.8807097368110255,thompson-sampling
4,3.66917801178588,thompson-sampling
4,5.511811274969718,thompson-sampling
4,3.182908076621113,thompson-sampling
4,4.16618252411906,thompson-sampling
4,1.6068659028114634,thompson-sampling
4,5.662350113702819,thompson-sampling
4,4.845670660165327,thompson-sampling
4,3.0810839548783253,thompson-sampling
4,1.9704417279202509,thompson-sampling
4,2.9885836702163955,thompson-sampling
4,3.2336201407064413,thompson-sampling
4,4.90309755552125,thompson-sampling
4,3.1197254538345245,thompson-sampling
4,3.938815252006103,thompson-sampling
4,3.5635792040380556,thompson-sampling
4,4.467061522286584,thompson-sampling
4,3.9522163481390153,thompson-sampling
4,2.6949362225251154,thompson-sampling
4,3.3495818285809573,thompson-sampling
4,3.9488201119018895,thompson-sampling
4,2.984639930739975,thompson-sampling
4,3.900345556394824,thompson-sampling
4,5.125308215555515,thompson-sampling
4,5.687663938115959,thompson-sampling
4,3.8108615475005108,thompson-sampling
4,3.3787309169486925,thompson-sampling
4,4.0341933071314156,thompson-sampling
4,2.7237908229893177,thompson-sampling
4,3.3808543076298867,thompson-sampling
4,5.197303694552936,thompson-sampling
4,5.152562113824936,thompson-sampling
4,3.0468516753819523,thompson-sampling
4,3.4263769417838548,thompson-sampling
4,6.754309531908492,thompson-sampling
4,3.681293861117563,thompson-sampling
4,5.126125852554415,thompson-sampling
4,3.3866264466886977,thompson-sampling
4,3.0366801601726223,thompson-sampling
4,3.2204511367908863,thompson-sampling
4,2.2642793600981097,thompson-sampling
4,3.8827443011750713,thompson-sampling
4,3.968009096115229,thompson-sampling
4,2.089040418603906,thompson-sampling
4,4.469301255756754,thompson-sampling
4,3.8496886944256743,thompson-sampling
4,4.609821252884984,thompson-sampling
4,2.715409644256357,thompson-sampling
4,4.283236490422578,thompson-sampling
4,3.833973837314812,thompson-sampling
4,4.331811360197636,thompson-sampling
4,5.704221050149019,thompson-sampling
4,4.581435939100601,thompson-sampling
4,2.244248732221177,thompson-sampling
4,5.187632011683537,thompson-sampling
4,3.8163923314736206,thompson-sampling
4,3.2825173076798455,thompson-sampling
4,4.437293485400638,thompson-sampling
4,3.6245008267415106,thompson-sampling
4,4.853678375009852,thompson-sampling
4,2.701592573246576,thompson-sampling
4,4.022132587633633,thompson-sampling
4,3.9805403721356902,thompson-sampling
4,4.185157615929405,thompson-sampling
4,2.592308433669455,thompson-sampling
4,4.3374570259867875,thompson-sampling
4,3.9574207944832516,thompson-sampling
4,4.935269940324156,thompson-sampling
4,3.1465259302731003,thompson-sampling
4,4.965720093365102,thompson-sampling
4,3.9919621379565156,thompson-sampling
4,5.11758364164745,thompson-sampling
4,4.570432624631977,thompson-sampling
4,2.420833810798633,thompson-sampling
4,3.2242154356822925,thompson-sampling
4,3.738143969062584,thompson-sampling
4,1.906363508806057,thompson-sampling
4,4.205170876724714,thompson-sampling
4,3.3707532522043913,thompson-sampling
4,5.552474496248644,thompson-sampling
4,4.55799889775207,thompson-sampling
4,2.400018295863042,thompson-sampling
4,4.8720858011816475,thompson-sampling
4,3.1298575893171203,thompson-sampling
4,4.234013627712056,thompson-sampling
4,3.67692554747367,thompson-sampling
4,4.889930607901917,thompson-sampling
4,6.55374408429949,thompson-sampling
4,1.573754250102552,thompson-sampling
4,2.7040038499108627,thompson-sampling
4,4.838866872297759,thompson-sampling
4,4.726143445696879,thompson-sampling
4,5.205122892678514,thompson-sampling
4,4.9958908933570765,thompson-sampling
4,4.395379585049919,thompson-sampling
4,2.221384713394702,thompson-sampling
4,4.49728353545964,thompson-sampling
4,4.077256779479083,thompson-sampling
4,3.0298721884630213,thompson-sampling
4,4.5067844797257735,thompson-sampling
4,2.649206760818087,thompson-sampling
4,4.083817929771219,thompson-sampling
4,5.184680430441115,thompson-sampling
4,4.079098897861749,thompson-sampling
4,4.753964596790327,thompson-sampling
4,3.4948615771979052,thompson-sampling
4,3.849334831961105,thompson-sampling
4,5.5410088986541055,thompson-sampling
4,4.654459590351061,thompson-sampling
4,3.667552836919496,thompson-sampling
4,5.216064862267194,thompson-sampling
4,3.7228747369284774,thompson-sampling
4,2.798944096447694,thompson-sampling
4,2.784032683826177,thompson-sampling
4,2.1727724899803746,thompson-sampling
4,3.954734336208545,thompson-sampling
4,3.528575621643631,thompson-sampling
4,4.21498846924724,thompson-sampling
4,4.394938935425362,thompson-sampling
4,5.160921511863422,thompson-sampling
4,2.04337505349986,thompson-sampling
4,3.3470338892908864,thompson-sampling
4,4.717256893805379,thompson-sampling
4,4.685935948454072,thompson-sampling
4,2.4682198876756933,thompson-sampling
4,4.2740206875774245,thompson-sampling
4,4.722302359127765,thompson-sampling
4,2.805987083331651,thompson-sampling
4,3.867627997333378,thompson-sampling
4,5.0886276854233,thompson-sampling
4,4.067722136310976,thompson-sampling
4,3.1425806102378715,thompson-sampling
4,4.120455272487861,thompson-sampling
4,4.350820446005593,thompson-sampling
4,4.425116359304192,thompson-sampling
4,3.313197182967172,thompson-sampling
4,2.5434631610902265,thompson-sampling
4,3.114546020377702,thompson-sampling
4,6.613316219828754,thompson-sampling
4,5.470963763925541,thompson-sampling
4,4.348031285680276,thompson-sampling
4,3.5789241512225063,thompson-sampling
4,1.4929611069734672,thompson-sampling
4,4.023242976663044,thompson-sampling
4,4.1881815942410405,thompson-sampling
4,4.703044368219938,thompson-sampling
4,2.325012953072868,thompson-sampling
4,1.9533975639720795,thompson-sampling
4,3.5657306558847446,thompson-sampling
4,4.253282080016459,thompson-sampling
4,4.05172201185591,thompson-sampling
4,3.1998976345690977,thompson-sampling
4,3.3103795316658067,thompson-sampling
4,4.882429540841693,thompson-sampling
4,3.6763134826398014,thompson-sampling
4,2.8304068731131915,thompson-sampling
4,4.746063016857147,thompson-sampling
4,4.9584057625822116,thompson-sampling
4,4.382082597757691,thompson-sampling
4,5.392996075480351,thompson-sampling
4,5.375827767899157,thompson-sampling
4,2.858357144041281,thompson-sampling
4,1.047612353476878,thompson-sampling
4,4.8943319429245395,thompson-sampling
4,3.4298857382365435,thompson-sampling
4,3.307582339320211,thompson-sampling
4,4.529682427309771,thompson-sampling
4,3.160923553187006,thompson-sampling
4,3.2077225467146957,thompson-sampling
4,2.653419949200071,thompson-sampling
4,4.388583874683728,thompson-sampling
4,5.440928891300319,thompson-sampling
4,4.398694935458487,thompson-sampling
4,4.094243897234862,thompson-sampling
4,1.6544888719590696,thompson-sampling
4,3.1092052169178013,thompson-sampling
4,2.512473166984625,thompson-sampling
4,3.3405488546698736,thompson-sampling
4,4.415082854269644,thompson-sampling
4,2.9241399170088753,thompson-sampling
4,5.101663407128238,thompson-sampling
4,3.5581638641376183,thompson-sampling
4,3.3361276791391927,thompson-sampling
4,3.2050721223986285,thompson-sampling
4,3.5081029137941018,thompson-sampling
4,4.677949057514459,thompson-sampling
4,4.90378140964952,thompson-sampling
4,3.02952297243904,thompson-sampling
4,5.742166721956614,thompson-sampling
4,4.037439390161418,thompson-sampling
4,5.1087621143218875,thompson-sampling
4,3.219141022739479,thompson-sampling
4,4.400524401895595,thompson-sampling
4,5.090307658781297,thompson-sampling
4,2.886175324090826,thompson-sampling
4,3.2553293723542636,thompson-sampling
4,6.765818907133012,thompson-sampling
4,4.369373568650991,thompson-sampling
4,2.7618313837228063,thompson-sampling
4,4.951738941687637,thompson-sampling
4,3.872917545177769,thompson-sampling
4,1.6663729730665686,thompson-sampling
4,3.426462015793815,thompson-sampling
4,3.3460319973205825,thompson-sampling
4,3.1373895706627,thompson-sampling
4,3.914670748118177,thompson-sampling
4,5.382791010873742,thompson-sampling
4,3.8574712635957096,thompson-sampling
4,3.0663729753112436,thompson-sampling
4,5.336502767708485,thompson-sampling
4,4.554203073926185,thompson-sampling
4,3.887593697924891,thompson-sampling
4,3.783850938546923,thompson-sampling
4,4.47914692616481,thompson-sampling
4,6.23287662811099,thompson-sampling
4,2.7595533240311267,thompson-sampling
4,3.686367518941071,thompson-sampling
4,4.103922053836544,thompson-sampling
4,3.2006229047051793,thompson-sampling
4,4.6095887614975375,thompson-sampling
4,1.5369739858874691,thompson-sampling
4,3.8610385200777455,thompson-sampling
4,5.021664402842216,thompson-sampling
4,6.757802085020308,thompson-sampling
4,5.364860617343874,thompson-sampling
4,4.829985130319979,thompson-sampling
4,2.820143355991344,thompson-sampling
4,2.350785052989706,thompson-sampling
4,4.833938856535201,thompson-sampling
4,3.2489984196914268,thompson-sampling
4,2.688817299174401,thompson-sampling
4,5.400428417049542,thompson-sampling
4,3.194174523322653,thompson-sampling
